snippet_id,song_title,section,artist,key,key_mode,roman_progression,chord_progression_raw
TS_196,long live (taylor's version),Intro,Taylor Swift,G,major,"['I', 'IV', 'vi', 'V', 'IV']","['G', 'C', 'Em', 'D', 'C']"
TS_197,long live (taylor's version),Verse,Taylor Swift,G,major,"['I', 'IV', 'vi', 'V', 'IV']","['G', 'C', 'Em', 'D', 'C']"
TS_198,long live (taylor's version),Chorus,Taylor Swift,G,major,"['I', 'IV', 'vi', 'V', 'IV']","['G', 'C', 'Em', 'D', 'C']"
TS_199,so high school,Intro,Taylor Swift,G,major,"['IV', 'I', 'V']","['C', 'G', 'D']"
TS_200,so high school,Verse,Taylor Swift,G,major,"['IV', 'I', 'V']","['C', 'G', 'D']"
TS_201,so high school,Chorus,Taylor Swift,G,major,"['I', 'IV', 'vi', 'V']","['G', 'C', 'Em', 'D']"
TS_202,so high school,Post-Chorus,Taylor Swift,G,major,"['IV', 'I', 'V']","['C', 'G', 'D']"
TS_203,so high school,Bridge,Taylor Swift,G,major,"['ii', 'I', 'IV', 'V']","['Am', 'G', 'C', 'D']"
TS_204,so high school,Outro,Taylor Swift,G,major,['III'],['BRIDGE']
TS_205,today was a fairytale (taylor's version),Intro,Taylor Swift,G,major,"['I', 'IV', 'vi', 'V']","['G', 'C', 'Em', 'D']"
TS_206,today was a fairytale (taylor's version),Verse,Taylor Swift,G,major,"['I', 'IV', 'vi', 'V']","['G', 'C', 'Em', 'D']"
TS_207,today was a fairytale (taylor's version),Pre-Chorus,Taylor Swift,G,major,"['IV', 'vi', 'V']","['C', 'Em', 'D']"
TS_208,today was a fairytale (taylor's version),Chorus,Taylor Swift,G,major,"['I', 'IV', 'vi', 'V']","['G', 'C', 'Em', 'D']"
TS_209,today was a fairytale (taylor's version),Bridge,Taylor Swift,G,major,"['IV', 'vi', 'V']","['C', 'Em', 'D']"
TS_210,today was a fairytale (taylor's version),Outro,Taylor Swift,G,major,"['I', 'IV', 'vi', 'V', 'I']","['G', 'C', 'Em', 'D', 'G']"
TS_211,message in a bottle (taylor's version) (from the vault),Intro,Taylor Swift,G,major,['I'],['G']
TS_212,message in a bottle (taylor's version) (from the vault),Verse,Taylor Swift,G,major,"['I', 'IV', 'vi', 'V']","['G', 'C', 'Em', 'D']"
TS_213,message in a bottle (taylor's version) (from the vault),Pre-Chorus,Taylor Swift,G,major,"['I', 'IV', 'vi', 'V']","['G', 'C', 'Em', 'D']"
TS_214,message in a bottle (taylor's version) (from the vault),Chorus,Taylor Swift,G,major,"['I', 'IV', 'vi', 'V']","['G', 'C', 'Em', 'D']"
TS_215,message in a bottle (taylor's version) (from the vault),Bridge,Taylor Swift,G,major,"['IV', 'I', 'IV', 'vi', 'V']","['C', 'G', 'C', 'Em', 'D']"
TS_216,message in a bottle (taylor's version) (from the vault),Outro,Taylor Swift,G,major,"['I', 'IV', 'vi', 'V', 'I']","['G', 'C', 'Em', 'D', 'G']"
TS_217,tolerate it,Intro,Taylor Swift,A,major,"['IV', 'V', 'I']","['D', 'E', 'A']"
TS_218,tolerate it,Verse,Taylor Swift,A,major,"['IV', 'V', 'I']","['D', 'E', 'A']"
TS_219,tolerate it,Chorus,Taylor Swift,A,major,"['I', 'IV', 'vi', 'V']","['A', 'D', 'F#m', 'E']"
TS_220,tolerate it,Bridge,Taylor Swift,A,major,"['IV', 'vi', 'V', 'vi']","['D', 'F#m', 'E', 'F#m']"
TS_221,tolerate it,Outro,Taylor Swift,A,major,['V'],['E']
TS_222,you are in love (taylor's version),Intro,Taylor Swift,A,major,"['I', 'IV', 'vi', 'IV']","['A', 'D', 'F#m', 'D']"
TS_223,you are in love (taylor's version),Verse,Taylor Swift,A,major,"['I', 'IV', 'vi', 'IV']","['A', 'D', 'F#m', 'D']"
TS_224,you are in love (taylor's version),Chorus,Taylor Swift,A,major,"['I', 'IV', 'vi', 'IV']","['A', 'D', 'F#m', 'D']"
TS_225,you are in love (taylor's version),Bridge,Taylor Swift,A,major,"['I', 'IV', 'vi', 'IV']","['A', 'D', 'F#m', 'D']"
TS_226,you are in love (taylor's version),Outro,Taylor Swift,A,major,"['I', 'IV', 'vi', 'IV']","['A', 'D', 'F#m', 'D']"
TS_227,thank you aimee,Intro,Taylor Swift,G,major,"['IV', 'I', 'IV', 'I']","['C', 'G', 'C', 'G']"
TS_228,thank you aimee,Verse,Taylor Swift,G,major,"['IV', 'I']","['C', 'GD']"
TS_229,thank you aimee,Pre-Chorus,Taylor Swift,G,major,"['IV', 'I', 'V']","['C', 'G', 'D']"
TS_230,thank you aimee,Chorus,Taylor Swift,G,major,"['I', 'IV', 'V']","['G', 'C', 'D']"
TS_231,thank you aimee,Bridge,Taylor Swift,G,major,"['vi', 'ii', 'I', 'V']","['Em', 'Am', 'G', 'D']"
TS_232,thank you aimee,Outro,Taylor Swift,G,major,"['IV', 'I', 'V']","['C', 'G', 'D']"
TS_233,robin,Intro,Taylor Swift,G,major,"['IV', 'VI', 'I', 'VI']","['C', 'F', 'G', 'F']"
TS_234,robin,Verse,Taylor Swift,G,major,"['IV', 'VI', 'I', 'VI']","['C', 'F', 'G', 'F']"
TS_235,robin,Pre-Chorus,Taylor Swift,G,major,"['ii', 'VI', 'I', 'IV']","['Am', 'F', 'G', 'C']"
TS_236,robin,Chorus,Taylor Swift,G,major,"['I', 'IV', 'ii', 'VI']","['G', 'C', 'Am', 'F']"
TS_237,robin,Bridge,Taylor Swift,G,major,"['vi', 'VI', 'I', 'vi', 'VI', 'I', 'IV', 'ii', 'VI']","['Em', 'F', 'G', 'Em', 'F', 'G', 'C', 'Am', 'F']"
TS_238,foolish one (taylor's version) (from the vault),Verse,Taylor Swift,G,major,"['I', 'IV', 'ii', 'IV', 'I', 'V']","['G', 'C', 'Am', 'C', 'G', 'D']"
TS_239,foolish one (taylor's version) (from the vault),Pre-Chorus,Taylor Swift,G,major,"['IV', 'I', 'V', 'IV', 'V']","['C', 'G', 'D', 'C', 'D']"
TS_240,foolish one (taylor's version) (from the vault),Chorus,Taylor Swift,G,major,"['I', 'IV', 'ii', 'V']","['G', 'C', 'Am', 'D']"
TS_241,foolish one (taylor's version) (from the vault),Bridge,Taylor Swift,G,major,"['vi', 'IV', 'I', 'V']","['Em', 'C', 'G', 'D']"
TS_242,foolish one (taylor's version) (from the vault),Outro,Taylor Swift,G,major,"['I', 'IV', 'ii', 'V']","['G', 'C', 'Am', 'D']"
TS_243,miss americana & the heartbreak prince,Intro,Taylor Swift,G,major,"['I', 'II', 'I', 'II']","['G', 'A', 'G', 'A']"
TS_244,miss americana & the heartbreak prince,Verse,Taylor Swift,G,major,"['iii', 'II', 'I', 'II']","['Bm', 'A', 'G', 'A']"
TS_245,miss americana & the heartbreak prince,Pre-Chorus,Taylor Swift,G,major,"['I', 'iii', 'II', 'I']","['G', 'Bm', 'A', 'G']"
TS_246,miss americana & the heartbreak prince,Chorus,Taylor Swift,G,major,"['I', 'iii', 'II']","['G', 'Bm', 'A']"
TS_247,miss americana & the heartbreak prince,Bridge,Taylor Swift,G,major,"['I', 'iii', 'II']","['G', 'Bm', 'A']"
TS_248,epiphany,Intro,Taylor Swift,G#,major,"['IV', 'I', 'VI']","['C#', 'G#', 'F#']"
TS_249,epiphany,Verse,Taylor Swift,G#,major,"['IV', 'I', 'ii', 'VI']","['C#', 'G#', 'A#m', 'F#']"
TS_250,epiphany,Chorus,Taylor Swift,G#,major,"['I', 'ii', 'VI', 'IV']","['G#', 'A#m', 'F#', 'C#']"
TS_251,epiphany,Bridge,Taylor Swift,G#,major,"['VI', 'IV', 'ii', 'VI', 'IV', 'I']","['F#', 'C#', 'A#m', 'F#', 'C#', 'G#']"
TS_252,epiphany,Outro,Taylor Swift,G#,major,"['v', 'VI', 'IV', 'I']","['D#m', 'F#', 'C#', 'G#']"
TS_253,dear reader,Intro,Taylor Swift,G,major,"['I', 'ii', 'VI']","['G', 'Am', 'F']"
TS_254,dear reader,Verse,Taylor Swift,G,major,"['VI', 'ii', 'I']","['F', 'Am', 'G']"
TS_255,dear reader,Chorus,Taylor Swift,G,major,"['I', 'ii', 'VI']","['G', 'Am', 'F']"
TS_256,dear reader,Bridge,Taylor Swift,G,major,"['VI', 'ii', 'I']","['F', 'Am', 'G']"
TS_257,dear reader,Outro,Taylor Swift,G,major,"['ii', 'I', 'VI', 'ii', 'I']","['Am', 'G', 'F', 'Am', 'G']"
TS_258,ready for it?,Intro,Taylor Swift,G,major,"['vi', 'vi', 'vi', 'vi']","['Em', 'Em', 'Em', 'Em']"
TS_259,ready for it?,Verse,Taylor Swift,G,major,"['vi', 'vi', 'vi', 'vi']","['Em', 'Em', 'Em', 'Em']"
TS_260,ready for it?,Pre-Chorus,Taylor Swift,G,major,"['vi', 'vi', 'vi']","['Em', 'Em', 'Em']"
TS_261,ready for it?,Chorus,Taylor Swift,G,major,"['I', 'ii', 'vi', 'IV']","['G', 'Am', 'Em', 'C']"
TS_262,ready for it?,Post-Chorus,Taylor Swift,G,major,"['vi', 'IV', 'vi', 'IV']","['Em', 'C', 'Em', 'C']"
TS_263,ready for it?,Bridge,Taylor Swift,G,major,"['IV', 'I', 'ii', 'vi']","['C', 'G', 'Am', 'Em']"
TS_264,picture to burn,Verse,Taylor Swift,G,major,"['I', 'ii', 'IV', 'V']","['G', 'Am', 'C', 'D']"
TS_265,picture to burn,Chorus,Taylor Swift,G,major,"['I', 'ii', 'IV', 'V']","['G', 'Am', 'C', 'D']"
TS_266,picture to burn,Bridge,Taylor Swift,G,major,"['IV', 'V', 'IV', 'IV', 'V']","['C', 'D', 'C', 'C9', 'D']"
TS_267,so it goes…,Intro,Taylor Swift,G,major,['III'],['Bsus4']
TS_268,so it goes…,Verse,Taylor Swift,G,major,"['iii', 'II', 'I', 'II', 'I']","['Bm', 'Asus2', 'G', 'Asus2', 'G']"
TS_269,so it goes…,Pre-Chorus,Taylor Swift,G,major,"['III', 'II', 'I', 'II']","['Bsus4', 'Asus2', 'G', 'Asus2']"
TS_270,so it goes…,Chorus,Taylor Swift,G,major,"['I', 'II', 'I', 'II']","['G', 'A', 'G', 'A']"
TS_271,so it goes…,Post-Chorus,Taylor Swift,G,major,"['I', 'II', 'I', 'II']","['G', 'A', 'G', 'A']"
TS_272,so it goes…,Bridge,Taylor Swift,G,major,"['II', 'III', 'II', 'I']","['Asus2', 'Bsus4', 'Asus2', 'G']"
TS_273,starlight (taylor's version),Intro,Taylor Swift,A,major,['II'],['CHORUS']
TS_274,starlight (taylor's version),Verse,Taylor Swift,A,major,"['I', 'II', 'I', 'II']","['A', 'B', 'A', 'B']"
TS_275,starlight (taylor's version),Chorus,Taylor Swift,A,major,"['I', 'II', 'V', 'iii']","['A', 'B', 'E', 'C#m']"
TS_276,starlight (taylor's version),Bridge,Taylor Swift,A,major,"['I', 'II', 'vii', 'II']","['A', 'B', 'G#mBm', 'B']"
TS_277,starlight (taylor's version),Outro,Taylor Swift,A,major,"['I', 'II', 'vii', 'iii']","['A', 'B', 'G#m', 'C#m']"
TS_278,i heart?,Intro,Taylor Swift,G,major,"['I', 'II', 'IV', 'V']","['G', 'A', 'C', 'D']"
TS_279,i heart?,Verse,Taylor Swift,G,major,"['I', 'II', 'IV', 'I']","['G', 'A', 'C', 'G']"
TS_280,i heart?,Pre-Chorus,Taylor Swift,G,major,"['vi', 'II', 'IV', 'V']","['Em', 'A', 'C', 'D']"
TS_281,i heart?,Chorus,Taylor Swift,G,major,"['I', 'II', 'IV', 'V']","['G', 'A', 'C', 'D']"
TS_282,i heart?,Bridge,Taylor Swift,G,major,"['vi', 'II', 'IV', 'I', 'V']","['Em', 'A', 'C', 'G', 'D']"
TS_283,exile (featuring bon iver),Intro,Taylor Swift,B,major,"['V', 'iii']","['F#', 'D#m']"
TS_284,exile (featuring bon iver),Verse,Taylor Swift,B,major,"['V', 'iii']","['F#', 'D#m']"
TS_285,exile (featuring bon iver),Chorus,Taylor Swift,B,major,"['I', 'II', 'iii', 'V']","['B', 'C#', 'D#m', 'F#']"
TS_286,exile (featuring bon iver),Post-Chorus,Taylor Swift,B,major,"['V', 'iii', 'V', 'iii']","['F#', 'D#m', 'F#', 'D#m']"
TS_287,exile (featuring bon iver),Bridge,Taylor Swift,B,major,"['iii', 'II', 'I', 'V']","['D#m', 'C#', 'B', 'F#']"
TS_288,exile (featuring bon iver),Outro,Taylor Swift,B,major,"['iii', 'II', 'I', 'V']","['D#m', 'C#', 'B', 'F#']"
TS_289,nothing new (taylor's version) (from the vault),Verse,Taylor Swift,F,major,"['V', 'iii', 'vii', 'I', 'II']","['C', 'Am', 'Em', 'F', 'G']"
TS_290,nothing new (taylor's version) (from the vault),Pre-Chorus,Taylor Swift,F,major,"['I', 'II']","['F', 'G']"
TS_291,nothing new (taylor's version) (from the vault),Chorus,Taylor Swift,F,major,"['I', 'II', 'V', 'II', 'iii', 'II', 'V']","['F', 'G', 'C', 'G', 'Am', 'G', 'C']"
TS_292,nothing new (taylor's version) (from the vault),Bridge,Taylor Swift,F,major,"['I', 'II', 'V', 'iii', 'vii', 'I']","['F', 'G', 'C', 'Am', 'Em', 'F']"
TS_293,the best day (taylor's version),Intro,Taylor Swift,F#,major,"['V', 'iii', 'I', 'II']","['C#', 'A#m', 'F#', 'G#']"
TS_294,the best day (taylor's version),Verse,Taylor Swift,F#,major,"['V', 'iii', 'I', 'II']","['C#', 'A#m', 'F#', 'G#']"
TS_295,the best day (taylor's version),Chorus,Taylor Swift,F#,major,"['I', 'II', 'V', 'II', 'iii']","['F#', 'G#', 'C#', 'G#', 'A#M']"
TS_296,the best day (taylor's version),Bridge,Taylor Swift,F#,major,"['I', 'iii', 'II', 'I', 'V', 'II']","['F#', 'A#m', 'G#', 'F#', 'C#', 'G#']"
TS_297,ronan (taylor's version),Intro,Taylor Swift,F,major,"['V', 'iii', 'I']","['C', 'Am', 'F']"
TS_298,ronan (taylor's version),Verse,Taylor Swift,F,major,"['V', 'iii', 'I', 'II']","['C', 'Am', 'F', 'G']"
TS_299,ronan (taylor's version),Chorus,Taylor Swift,F,major,"['I', 'II', 'V', 'iii', 'I']","['F', 'G', 'C', 'Am', 'F']"
TS_300,ronan (taylor's version),Post-Chorus,Taylor Swift,F,major,"['I', 'iii', 'II']","['F', 'Am', 'G']"
TS_301,ronan (taylor's version),Bridge,Taylor Swift,F,major,"['V', 'iii', 'I', 'II']","['C', 'Am', 'F', 'G']"
TS_302,the man,Verse,Taylor Swift,F,major,"['I', 'II', 'V', 'iii']","['F', 'G', 'C', 'Am']"
TS_303,the man,Pre-Chorus,Taylor Swift,F,major,"['I', 'II', 'V', 'iii']","['F', 'G', 'C', 'Am']"
TS_304,the man,Chorus,Taylor Swift,F,major,"['I', 'II', 'V', 'iii']","['F', 'G', 'C', 'Am']"
TS_305,the man,Bridge,Taylor Swift,F,major,"['I', 'II', 'V', 'iii']","['F', 'G', 'C', 'Am']"
TS_306,cowboy like me,Verse,Taylor Swift,F,major,"['vi', 'II', 'V', 'I']","['Dm', 'G', 'C', 'F']"
TS_307,cowboy like me,Pre-Chorus,Taylor Swift,F,major,"['I', 'V', 'I', 'II', 'vi', 'II']","['F', 'C', 'F', 'G', 'Dm', 'G']"
TS_308,cowboy like me,Chorus,Taylor Swift,F,major,"['I', 'II', 'V']","['F', 'G', 'C']"
TS_309,cowboy like me,Bridge,Taylor Swift,F,major,"['iii', 'vii', 'II', 'VI']","['Am', 'Em', 'G', 'D']"
TS_310,cowboy like me,Outro,Taylor Swift,F,major,"['II', 'V', 'V', 'I', 'II']","['G', 'C', 'C', 'F', 'G']"
TS_311,i can do it with a broken heart,Verse,Taylor Swift,F,major,"['V', 'I']","['C', 'F']"
TS_312,i can do it with a broken heart,Pre-Chorus,Taylor Swift,F,major,"['iii', 'I', 'V']","['Am', 'F', 'C']"
TS_313,i can do it with a broken heart,Chorus,Taylor Swift,F,major,"['I', 'II', 'V']","['F', 'G', 'C']"
TS_314,i can do it with a broken heart,Outro,Taylor Swift,F,major,"['I', 'II', 'V', 'IV', 'V', 'iii', 'I', 'II']","['F', 'G', 'C', 'Bb', 'C', 'Am', 'F', 'G']"
TS_315,this is why we can't have nice things,Verse,Taylor Swift,F,major,"['I', 'IV']","['N.C', 'F', 'Bb']"
TS_316,this is why we can't have nice things,Pre-Chorus,Taylor Swift,F,major,"['ii', 'V']","['Gm', 'C']"
TS_317,this is why we can't have nice things,Chorus,Taylor Swift,F,major,"['I', 'vi', 'IV', 'V']","['F', 'Dm', 'Bb', 'C']"
TS_318,this is why we can't have nice things,Bridge,Taylor Swift,F,major,"['I', 'IV', 'V']","['F', 'Bb', 'C']"
TS_319,end game,Intro,Taylor Swift,F,major,['V'],['CHORUS']
TS_320,end game,Verse,Taylor Swift,F,major,"['I', 'V', 'II']","['F', 'C', 'G']"
TS_321,end game,Pre-Chorus,Taylor Swift,F,major,"['I', 'V', 'vi', 'vii']","['F', 'C', 'Dm', 'Em']"
TS_322,end game,Chorus,Taylor Swift,F,major,"['I', 'V', 'II', 'I', 'V']","['F', 'C', 'G', 'F', 'C', 'N.C']"
TS_323,my boy only breaks his favorite toys,Verse,Taylor Swift,F,major,"['I', 'iii', 'vii', 'I']","['F', 'Am', 'Em', 'F']"
TS_324,my boy only breaks his favorite toys,Pre-Chorus,Taylor Swift,F,major,"['I', 'II']","['F', 'G']"
TS_325,my boy only breaks his favorite toys,Chorus,Taylor Swift,F,major,"['I', 'V', 'II', 'vii']","['F', 'C', 'G', 'Em']"
TS_326,my boy only breaks his favorite toys,Bridge,Taylor Swift,F,major,"['I', 'V', 'II', 'iii']","['F', 'C', 'G', 'Am']"
TS_327,my boy only breaks his favorite toys,Outro,Taylor Swift,F,major,"['V', 'II', 'vi', 'I']","['C', 'G', 'DM', 'F']"
TS_328,breathe (taylor's version),Intro,Taylor Swift,F#,major,"['V', 'II', 'I']","['C#', 'G#', 'F#']"
TS_329,breathe (taylor's version),Verse,Taylor Swift,F#,major,"['V', 'II', 'I']","['C#', 'G#', 'F#']"
TS_330,breathe (taylor's version),Pre-Chorus,Taylor Swift,F#,major,"['I', 'V', 'II', 'iii']","['F#', 'C#', 'G#', 'A#m']"
TS_331,breathe (taylor's version),Chorus,Taylor Swift,F#,major,"['I', 'V', 'II', 'iii']","['F#', 'C#', 'G#', 'A#m']"
TS_332,breathe (taylor's version),Bridge,Taylor Swift,F#,major,"['iii', 'I', 'V', 'II']","['A#m', 'F#', 'C#', 'G#']"
TS_333,breathe (taylor's version),Outro,Taylor Swift,F#,major,"['I', 'V', 'II', 'iii']","['F#', 'C#', 'G#', 'A#m']"
TS_334,cold as you,Intro,Taylor Swift,F,major,"['vi', 'V', 'IV', 'vi', 'V', 'I']","['Dm', 'C', 'Bb', 'Dm', 'C', 'F']"
TS_335,cold as you,Verse,Taylor Swift,F,major,"['I', 'V', 'vi', 'IV']","['F', 'C', 'Dm', 'Bb']"
TS_336,cold as you,Chorus,Taylor Swift,F,major,"['I', 'V', 'vii', 'IV']","['F', 'C', 'Em', 'Bb']"
TS_337,cold as you,Bridge,Taylor Swift,F,major,"['vi', 'V', 'IV', 'V']","['Dm', 'C', 'Bb', 'C']"
TS_338,i bet you think about me (taylor's version) (from the vault),Verse,Taylor Swift,F,major,"['V', 'vii', 'iii', 'II', 'I', 'II']","['C', 'Em', 'Am', 'G', 'F', 'G']"
TS_339,i bet you think about me (taylor's version) (from the vault),Chorus,Taylor Swift,F,major,"['I', 'V', 'vii', 'iii', 'II', 'I']","['F', 'C', 'Em', 'Am', 'G', 'F']"
TS_340,i bet you think about me (taylor's version) (from the vault),Post-Chorus,Taylor Swift,F,major,"['II', 'V', 'vii', 'II', 'I', 'II']","['G', 'C', 'EmAm', 'G', 'F', 'G']"
TS_341,i bet you think about me (taylor's version) (from the vault),Bridge,Taylor Swift,F,major,"['I', 'V', 'II', 'iii', 'II', 'I']","['F', 'C', 'G', 'Am', 'G', 'F']"
TS_342,i bet you think about me (taylor's version) (from the vault),Outro,Taylor Swift,F,major,"['II', 'V', 'vii', 'iii', 'II', 'I']","['G', 'C', 'Em', 'Am', 'G', 'F']"
TS_343,sweet nothing,Intro,Taylor Swift,F,major,"['I', 'V', 'vi', 'V']","['F', 'C', 'Dm', 'C']"
TS_344,sweet nothing,Verse,Taylor Swift,F,major,"['I', 'V', 'vi', 'V']","['F', 'C', 'Dm', 'C']"
TS_345,sweet nothing,Chorus,Taylor Swift,F,major,"['I', 'V', 'vi', 'V']","['F', 'C', 'Dm', 'C']"
TS_346,sweet nothing,Bridge,Taylor Swift,F,major,"['I', 'vii', 'vi', 'V']","['F', 'Em', 'Dm', 'C']"
TS_347,long story short,Intro,Taylor Swift,F,major,['V'],['C']
TS_348,long story short,Verse,Taylor Swift,F,major,"['I', 'V', 'II']","['F', 'C_Am', 'G']"
TS_349,long story short,Chorus,Taylor Swift,F,major,"['I', 'V', 'iii', 'II', 'I']","['F', 'C', 'Am', 'G', 'F']"
TS_350,long story short,Post-Chorus,Taylor Swift,F,major,"['V', 'iii', 'II', 'V', 'I', 'vii', 'V']","['C', 'Am', 'G', 'C', 'F', 'Em', 'C']"
TS_351,long story short,Bridge,Taylor Swift,F,major,"['iii', 'vii', 'vi', 'iii', 'vii', 'I', 'II']","['Am', 'Em', 'Dm', 'Am', 'Em', 'F', 'G']"
TS_352,long story short,Outro,Taylor Swift,F,major,"['I', 'V', 'iii', 'II']","['F', 'C', 'Am', 'G']"
TS_353,i forgot that you existed,Verse,Taylor Swift,F,major,"['I', 'IV', 'V', 'I', 'IV', 'V']","['F', 'Bb', 'C', 'F', 'Bb', 'C']"
TS_354,i forgot that you existed,Chorus,Taylor Swift,F,major,"['I', 'IV', 'V']","['F', 'Bb', 'C']"
TS_355,i forgot that you existed,Bridge,Taylor Swift,F,major,"['IV', 'vi', 'V', 'V']","['Bb', 'Dm', 'C', 'C']"
TS_356,dress,Verse,Taylor Swift,F,major,"['I', 'iii', 'II', 'V', 'V']","['F', 'Am', 'G', 'C', 'C']"
TS_357,dress,Pre-Chorus,Taylor Swift,F,major,"['I', 'iii', 'II', 'V', 'V']","['F', 'Am', 'G', 'C', 'C']"
TS_358,dress,Chorus,Taylor Swift,F,major,"['I', 'iii', 'II', 'V', 'V']","['F', 'Am', 'G', 'C', 'C']"
TS_359,dress,Bridge,Taylor Swift,F,major,"['I', 'iii', 'II', 'V', 'V']","['F', 'Am', 'G', 'C', 'C']"
TS_360,dress,Outro,Taylor Swift,F,major,"['I', 'iii', 'II', 'V', 'V']","['F', 'Am', 'G', 'C', 'C']"
TS_361,the lakes,Intro,Taylor Swift,F#,minor,"['VI', 'i', 'vii', 'iv']","['D', 'F#m', 'Em', 'Bm']"
TS_362,the lakes,Verse,Taylor Swift,F#,minor,"['VI', 'i', 'vii', 'iv']","['D', 'F#m', 'Em', 'Bm']"
TS_363,the lakes,Chorus,Taylor Swift,F#,minor,"['i', 'I', 'iv', 'III']","['F#m', 'G', 'Bm', 'A']"
TS_364,the lakes,Bridge,Taylor Swift,F#,minor,"['VI', 'i', 'vii', 'iv']","['D', 'F#M', 'Em', 'Bm']"
TS_365,the lakes,Outro,Taylor Swift,F#,minor,"['VI', 'i', 'vii', 'iv']","['D', 'F#m', 'Em', 'Bm']"
TS_366,london boy,Intro,Taylor Swift,F#,major,"['I', 'vi', 'iii']","['F#', 'D#m', 'A#m']"
TS_367,london boy,Verse,Taylor Swift,F#,major,"['I', 'vi', 'iii']","['F#', 'D#m', 'A#m']"
TS_368,london boy,Chorus,Taylor Swift,F#,major,"['I', 'vi', 'IV', 'v']","['F#', 'D#m', 'B', 'C#m']"
TS_369,london boy,Bridge,Taylor Swift,F#,major,"['I', 'vi', 'IV', 'V']","['F#', 'D#m', 'B', 'C#']"
TS_370,london boy,Outro,Taylor Swift,F#,major,['IV'],['BRIDGE']
TS_371,new romantics (taylor's version),Intro,Taylor Swift,G,minor,"['III', 'v', 'IV', 'i']","['A#', 'Dm', 'C', 'Gm']"
TS_372,new romantics (taylor's version),Verse,Taylor Swift,G,minor,"['III', 'v', 'IV', 'i']","['A#', 'Dm', 'C', 'Gm']"
TS_373,new romantics (taylor's version),Chorus,Taylor Swift,G,minor,"['i', 'III', 'VII', 'IV']","['Gm', 'A#', 'F', 'C']"
TS_374,new romantics (taylor's version),Post-Chorus,Taylor Swift,G,minor,"['III', 'VII', 'IV', 'i']","['A#', 'F', 'C', 'Gm']"
TS_375,new romantics (taylor's version),Bridge,Taylor Swift,G,minor,"['III', 'v', 'IV', 'i', 'IV']","['A#', 'Dm', 'C', 'Gm', 'C']"
TS_376,cassandra,Verse,Taylor Swift,G,minor,"['vii', 'VI', 'III']","['FM', 'D#', 'A#']"
TS_377,cassandra,Pre-Chorus,Taylor Swift,G,minor,"['vii', 'VI', 'III']","['FM', 'D#', 'A#']"
TS_378,cassandra,Chorus,Taylor Swift,G,minor,"['i', 'III', 'VII']","['Gm', 'A#', 'F']"
TS_379,cassandra,Bridge,Taylor Swift,G,minor,"['VI', 'i', 'VII', 'VI', 'III']","['D#', 'Gm', 'F', 'D#', 'A#']"
TS_380,cassandra,Outro,Taylor Swift,G,minor,"['VI', 'i', 'VII']","['D#', 'Gm', 'F']"
TS_381,i did something bad,Intro,Taylor Swift,G,minor,['i'],['Gm']
TS_382,i did something bad,Verse,Taylor Swift,G,minor,"['i', 'III', 'VI', 'iv', 'VII']","['Gm', 'A#', 'D#', 'Cm', 'F']"
TS_383,i did something bad,Pre-Chorus,Taylor Swift,G,minor,"['i', 'VII', 'VI', 'iv', 'VII']","['Gm', 'F', 'D#', 'Cm', 'F']"
TS_384,i did something bad,Chorus,Taylor Swift,G,minor,"['i', 'III', 'VI', 'iv']","['Gm', 'A#', 'D#', 'Cm']"
TS_385,i did something bad,Bridge,Taylor Swift,G,minor,"['i', 'v', 'VI', 'iv', 'VII']","['GmG', 'Dm', 'D#', 'Cm', 'F']"
TS_386,i did something bad,Outro,Taylor Swift,G,minor,"['i', 'III', 'VI', 'iv', 'VII']","['Gm', 'A#', 'D#', 'Cm', 'F']"
TS_387,peace,Intro,Taylor Swift,G,minor,"['i', 'VII', 'III', 'VII', 'i', 'VII', 'IV', 'VII']","['Gm', 'F', 'A#', 'F', 'Gm', 'F', 'C', 'F']"
TS_388,peace,Verse,Taylor Swift,G,minor,"['i', 'VII', 'III', 'VII', 'i', 'VII', 'IV', 'VII']","['Gm', 'F', 'A#', 'F', 'Gm', 'F', 'C', 'F']"
TS_389,peace,Chorus,Taylor Swift,G,minor,"['i', 'VII', 'i', 'VII']","['Gm', 'F', 'Gm', 'F']"
TS_390,place in this world,Verse,Taylor Swift,F,minor,"['VI', 'III', 'VII', 'i', 'VI']","['C#', 'G#', 'D#', 'Fm', 'C#']"
TS_391,place in this world,Chorus,Taylor Swift,F,minor,"['i', 'VI', 'III', 'VII']","['Fm', 'C#', 'G#', 'D#']"
TS_392,place in this world,Bridge,Taylor Swift,F,minor,"['III', 'VII', 'VI', 'VII', 'i', 'VI', 'III', 'VII']","['G#', 'D#', 'C#', 'D#', 'Fm', 'C#', 'G#', 'D#']"
TS_393,place in this world,Outro,Taylor Swift,F,minor,"['VI', 'III', 'VII', 'i']","['C#', 'G#', 'D#', 'Fm']"
TS_394,castles crumbling taylor's version) (from the vault),Intro,Taylor Swift,E,minor,"['VI', 'VI', 'i', 'VII']","['C', 'C', 'Em', 'D']"
TS_395,castles crumbling taylor's version) (from the vault),Verse,Taylor Swift,E,minor,"['i', 'VI', 'III', 'VII']","['Em', 'C', 'G', 'D']"
TS_396,castles crumbling taylor's version) (from the vault),Chorus,Taylor Swift,E,minor,"['i', 'VI', 'III', 'VII']","['Em', 'C', 'G', 'D']"
